run_name,model_family,model_name,train_lang,test_lang,setting,input_variant,seed,n_train,n_test,n_params,accuracy,macro_precision,macro_recall,macro_f1,sarcasm_precision,sarcasm_recall,sarcasm_f1,train_time_s,best_val_macro_f1,num_heads,num_layers,pos_encoding,llm_model,provider,prompt_version,latency_s,latency_per_item_s
EN->EN__distilbert_multi__context_utterance__seed42,transformer,distilbert_multi,EN,EN,EN->EN,context_utterance,42,483,207,135326210.0,0.6280193236714976,0.6513904338153504,0.6270537714712472,0.6120481927710844,0.7096774193548387,0.42718446601941745,0.5333333333333333,5.8,,,,,,,,,
EN->EN__mbert__context_utterance__seed42,transformer,mbert,EN,EN,EN->EN,context_utterance,42,483,207,177854978.0,0.6570048309178744,0.6612050739957717,0.656600074682599,0.6543915343915343,0.686046511627907,0.5728155339805825,0.6243386243386243,10.21,,,,,,,,,
EN->EN__xlmr_base__context_utterance__seed42,transformer,xlmr_base,EN,EN,EN->EN,context_utterance,42,483,207,278045186.0,0.6570048309178744,0.6722222222222223,0.6562733383121733,0.6486072922893007,0.7222222222222222,0.5048543689320388,0.5942857142857143,11.1,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed42,baseline,majority_floor,TL,TL,TL->TL,context_utterance,42,483,207,0.0,0.5169082125603864,0.2584541062801932,0.5,0.34076433121019106,0.5169082125603864,1.0,0.6815286624203821,,,,,,,,,,
EN->TL__tfidf_logreg__context_utterance__seed42,classical,tfidf_logreg,EN,TL,EN->TL,context_utterance,42,483,207,16478.0,0.5845410628019324,0.5867709815078237,0.5798130841121495,0.5737068965517242,0.5789473684210527,0.719626168224299,0.6416666666666667,0.2639,,,,,,,,,
EN->TL__tfidf_svm__context_utterance__seed42,classical,tfidf_svm,EN,TL,EN->TL,context_utterance,42,483,207,16478.0,0.5603864734299517,0.5592574734811957,0.557429906542056,0.5553640977221763,0.5655737704918032,0.6448598130841121,0.6026200873362445,0.0672,,,,,,,,,
EN->TL__text_cnn__context_utterance__seed42,cnn_rnn,text_cnn,EN,TL,EN->TL,context_utterance,42,410,207,642882.0,0.5217391304347826,0.5258420441347271,0.5249532710280373,0.518864602164675,0.5476190476190477,0.42990654205607476,0.4816753926701571,0.83,0.6509848919487473,,,,,,,,
EN->TL__bigru__context_utterance__seed42,cnn_rnn,bigru,EN,TL,EN->TL,context_utterance,42,410,207,618754.0,0.5217391304347826,0.5234889851252118,0.5233177570093458,0.5213369770863989,0.5425531914893617,0.4766355140186916,0.5074626865671642,0.72,0.6157894736842104,,,,,,,,
EN->TL__single_head_attn__context_utterance__seed42,scratch_transformer,single_head_attn,EN,TL,EN->TL,context_utterance,42,410,207,593794.0,0.4830917874396135,0.24154589371980675,0.5,0.3257328990228013,0.0,0.0,0.0,1.16,0.663594470046083,,,,,,,,
EN->TL__multi_head_attn__context_utterance__seed42,scratch_transformer,multi_head_attn,EN,TL,EN->TL,context_utterance,42,410,207,610306.0,0.4782608695652174,0.4704599524187153,0.4930373831775701,0.3663265306122449,0.46153846153846156,0.056074766355140186,0.1,0.5,0.5885668276972624,4.0,,,,,,,
EN->TL__tr_enc_L2_sin__context_utterance__seed42,scratch_transformer,tr_enc_L2_sin,EN,TL,EN->TL,context_utterance,42,410,207,809218.0,0.46859903381642515,0.4190630797773655,0.48369158878504676,0.348087494273935,0.36363636363636365,0.037383177570093455,0.06779661016949153,2.92,0.642156862745098,4.0,2.0,sinusoidal,,,,,
EN->TL__distilbert_multi__context_utterance__seed42,transformer,distilbert_multi,EN,TL,EN->TL,context_utterance,42,483,207,135326210.0,0.5169082125603864,0.5357142857142857,0.5258411214953271,0.4856887298747764,0.5714285714285714,0.2616822429906542,0.358974358974359,5.87,,,,,,,,,
EN->TL__mbert__context_utterance__seed42,transformer,mbert,EN,TL,EN->TL,context_utterance,42,483,207,177854978.0,0.5169082125603864,0.5111464968152866,0.5081775700934579,0.4772727272727273,0.5222929936305732,0.7663551401869159,0.6212121212121212,10.2,,,,,,,,,
EN->TL__xlmr_base__context_utterance__seed42,transformer,xlmr_base,EN,TL,EN->TL,context_utterance,42,483,207,278045186.0,0.5169082125603864,0.523972602739726,0.5219158878504673,0.5085470085470085,0.547945205479452,0.37383177570093457,0.4444444444444444,11.01,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed42,baseline,majority_floor,TL,TL,TL->TL,context_utterance,42,483,207,0.0,0.5169082125603864,0.2584541062801932,0.5,0.34076433121019106,0.5169082125603864,1.0,0.6815286624203821,,,,,,,,,,
TL->TL__tfidf_logreg__context_utterance__seed42,classical,tfidf_logreg,TL,TL,TL->TL,context_utterance,42,483,207,17152.0,0.5845410628019324,0.5838903743315509,0.5821028037383178,0.5810111090190171,0.5882352941176471,0.6542056074766355,0.6194690265486725,0.2238,,,,,,,,,
TL->TL__tfidf_svm__context_utterance__seed42,classical,tfidf_svm,TL,TL,TL->TL,context_utterance,42,483,207,17152.0,0.5700483091787439,0.5690435766836446,0.568411214953271,0.5680725857501231,0.5789473684210527,0.616822429906542,0.5972850678733032,0.0737,,,,,,,,,
TL->TL__text_cnn__context_utterance__seed42,cnn_rnn,text_cnn,TL,TL,TL->TL,context_utterance,42,410,207,663746.0,0.5217391304347826,0.5303962460896767,0.5272429906542055,0.5114782235571765,0.5571428571428572,0.3644859813084112,0.4406779661016949,0.42,0.5575757575757576,,,,,,,,
TL->TL__bigru__context_utterance__seed42,cnn_rnn,bigru,TL,TL,TL->TL,context_utterance,42,410,207,639618.0,0.6473429951690821,0.6786483253588517,0.6395794392523364,0.6235894881056172,0.6118421052631579,0.8691588785046729,0.7181467181467182,1.1,0.5709247648902821,,,,,,,,
TL->TL__single_head_attn__context_utterance__seed42,scratch_transformer,single_head_attn,TL,TL,TL->TL,context_utterance,42,410,207,614658.0,0.5748792270531401,0.5749626587005228,0.5750467289719625,0.5747899159663865,0.5922330097087378,0.5700934579439252,0.580952380952381,0.53,0.5476056338028169,,,,,,,,
TL->TL__multi_head_attn__context_utterance__seed42,scratch_transformer,multi_head_attn,TL,TL,TL->TL,context_utterance,42,410,207,631170.0,0.5652173913043478,0.5647196261682244,0.5647196261682244,0.5647196261682244,0.5794392523364486,0.5794392523364486,0.5794392523364486,0.62,0.5740636175418784,4.0,,,,,,,
TL->TL__tr_enc_L2_sin__context_utterance__seed42,scratch_transformer,tr_enc_L2_sin,TL,TL,TL->TL,context_utterance,42,410,207,830082.0,0.5458937198067633,0.5505303760848601,0.5489719626168225,0.5434966216216216,0.5764705882352941,0.45794392523364486,0.5104166666666666,1.94,0.5595776772247361,4.0,2.0,sinusoidal,,,,,
TL->TL__distilbert_multi__context_utterance__seed42,transformer,distilbert_multi,TL,TL,TL->TL,context_utterance,42,483,207,135326210.0,0.5893719806763285,0.5931623931623932,0.5916822429906542,0.5884114248286509,0.6222222222222222,0.5233644859813084,0.5685279187817259,5.82,,,,,,,,,
TL->TL__mbert__context_utterance__seed42,transformer,mbert,TL,TL,TL->TL,context_utterance,42,483,207,177854978.0,0.6038647342995169,0.6036573720397249,0.6014485981308411,0.6004989644134815,0.6050420168067226,0.6728971962616822,0.6371681415929203,10.32,,,,,,,,,
TL->TL__xlmr_base__context_utterance__seed42,transformer,xlmr_base,TL,TL,TL->TL,context_utterance,42,483,207,278045186.0,0.4782608695652174,0.24029126213592233,0.495,0.3235294117647059,0.0,0.0,0.0,11.1,,,,,,,,,
TL->TL__tagalog_roberta__context_utterance__seed42,transformer,tagalog_roberta,TL,TL,TL->TL,context_utterance,42,483,207,109083650.0,0.6183574879227053,0.6178451178451179,0.6177570093457944,0.617786607455884,0.6296296296296297,0.6355140186915887,0.6325581395348837,10.23,,,,,,,,,
EN->EN__majority_floor__context_utterance__seed87,baseline,majority_floor,EN,EN,EN->EN,context_utterance,87,483,207,0.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.4975845410628019,1.0,0.6645161290322581,,,,,,,,,,
EN->EN__tfidf_logreg__context_utterance__seed87,classical,tfidf_logreg,EN,EN,EN->EN,context_utterance,87,483,207,16742.0,0.6183574879227053,0.6222415795586528,0.6179051530993278,0.6147612429032485,0.6428571428571429,0.5242718446601942,0.5775401069518716,0.2524,,,,,,,,,
EN->EN__tfidf_svm__context_utterance__seed87,classical,tfidf_svm,EN,EN,EN->EN,context_utterance,87,483,207,16742.0,0.6473429951690821,0.6512588891024409,0.6469380134428677,0.6446560846560847,0.6744186046511628,0.5631067961165048,0.6137566137566137,0.0753,,,,,,,,,
EN->EN__text_cnn__context_utterance__seed87,cnn_rnn,text_cnn,EN,EN,EN->EN,context_utterance,87,410,207,652354.0,0.5845410628019324,0.6004940489557602,0.5835511575802838,0.5658048780487805,0.639344262295082,0.3786407766990291,0.47560975609756095,0.52,0.5826926867731126,,,,,,,,
EN->EN__bigru__context_utterance__seed87,cnn_rnn,bigru,EN,EN,EN->EN,context_utterance,87,410,207,628226.0,0.5603864734299517,0.5807006369426752,0.5591392830470501,0.5282848771692585,0.62,0.30097087378640774,0.40522875816993464,0.42,0.5112598904443092,,,,,,,,
EN->EN__single_head_attn__context_utterance__seed87,scratch_transformer,single_head_attn,EN,EN,EN->EN,context_utterance,87,410,207,603266.0,0.5603864734299517,0.572108843537415,0.5593726661687827,0.5395839953071151,0.6,0.34951456310679613,0.44171779141104295,1.24,0.6523809523809523,,,,,,,,
EN->EN__multi_head_attn__context_utterance__seed87,scratch_transformer,multi_head_attn,EN,EN,EN->EN,context_utterance,87,410,207,619778.0,0.5700483091787439,0.6025515895147797,0.5686613144137416,0.5306122448979591,0.6590909090909091,0.2815533980582524,0.3945578231292517,0.73,0.6045833333333333,4.0,,,,,,,
EN->EN__tr_enc_L2_sin__context_utterance__seed87,scratch_transformer,tr_enc_L2_sin,EN,EN,EN->EN,context_utterance,87,410,207,818690.0,0.6038647342995169,0.6104895104895105,0.6032486930545182,0.597008547008547,0.6363636363636364,0.47572815533980584,0.5444444444444444,2.59,0.6552049877196298,4.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads1__context_utterance__seed87,scratch_transformer,abl_heads1,EN,EN,EN->EN,context_utterance,87,410,207,818690.0,0.5265700483091788,0.5265987549518958,0.5263256161314414,0.5252293577981652,0.5268817204301075,0.47572815533980584,0.5,1.66,0.6146304675716441,1.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads2__context_utterance__seed87,scratch_transformer,abl_heads2,EN,EN,EN->EN,context_utterance,87,410,207,818690.0,0.5555555555555556,0.564484126984127,0.5546116504854369,0.5374076952973184,0.5873015873015873,0.3592233009708738,0.4457831325301205,2.61,0.6160140268848626,2.0,2.0,sinusoidal,,,,,
EN->EN__abl_layers1__context_utterance__seed87,scratch_transformer,abl_layers1,EN,EN,EN->EN,context_utterance,87,410,207,686210.0,0.5603864734299517,0.560428758659427,0.5602595220313666,0.5600168173218415,0.5612244897959183,0.5339805825242718,0.5472636815920398,0.63,0.6290231507622812,4.0,1.0,sinusoidal,,,,,
EN->EN__abl_layers4__context_utterance__seed87,scratch_transformer,abl_layers4,EN,EN,EN->EN,context_utterance,87,410,207,1083650.0,0.5845410628019324,0.5918012676344306,0.5838312173263629,0.5750095492742551,0.6164383561643836,0.4368932038834951,0.5113636363636364,3.7,0.632170542635659,4.0,4.0,sinusoidal,,,,,
EN->EN__abl_pos_learn__context_utterance__seed87,scratch_transformer,abl_pos_learn,EN,EN,EN->EN,context_utterance,87,410,207,843266.0,0.5748792270531401,0.5760331365454199,0.5745425690814041,0.5726351351351351,0.5842696629213483,0.5048543689320388,0.5416666666666666,1.23,0.5979107312440646,4.0,2.0,learnable,,,,,
EN->EN__abl_pos_none__context_utterance__seed87,scratch_transformer,abl_pos_none,EN,EN,EN->EN,context_utterance,87,410,207,818690.0,0.5652173913043478,0.6041666666666666,0.5637135922330097,0.5176574150787076,0.6666666666666666,0.2524271844660194,0.36619718309859156,1.91,0.554597096570587,4.0,2.0,none,,,,,
EN->EN__distilbert_multi__context_utterance__seed87,transformer,distilbert_multi,EN,EN,EN->EN,context_utterance,87,483,207,135326210.0,0.6280193236714976,0.628152437885298,0.6280806572068709,0.62798459563543,0.6226415094339622,0.6407766990291263,0.631578947368421,5.84,,,,,,,,,
EN->EN__mbert__context_utterance__seed87,transformer,mbert,EN,EN,EN->EN,context_utterance,87,483,207,177854978.0,0.6714975845410628,0.6731783091696479,0.6717233009708738,0.6708754208754208,0.6548672566371682,0.7184466019417476,0.6851851851851852,10.47,,,,,,,,,
EN->EN__xlmr_base__context_utterance__seed87,transformer,xlmr_base,EN,EN,EN->EN,context_utterance,87,483,207,278045186.0,0.5555555555555556,0.5822461712989223,0.5541448842419716,0.513289715804539,0.627906976744186,0.2621359223300971,0.3698630136986301,10.62,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed87,baseline,majority_floor,TL,TL,TL->TL,context_utterance,87,483,207,0.0,0.4492753623188406,0.2246376811594203,0.5,0.31,0.0,0.0,0.0,,,,,,,,,,
EN->TL__tfidf_logreg__context_utterance__seed87,classical,tfidf_logreg,EN,TL,EN->TL,context_utterance,87,483,207,16742.0,0.5169082125603864,0.5,0.5,0.4929453262786596,0.5507246376811594,0.6666666666666666,0.6031746031746031,0.2652,,,,,,,,,
EN->TL__tfidf_svm__context_utterance__seed87,classical,tfidf_svm,EN,TL,EN->TL,context_utterance,87,483,207,16742.0,0.5217391304347826,0.5210084033613445,0.5212224108658743,0.5201264488935722,0.5714285714285714,0.5263157894736842,0.547945205479452,0.0768,,,,,,,,,
EN->TL__text_cnn__context_utterance__seed87,cnn_rnn,text_cnn,EN,TL,EN->TL,context_utterance,87,410,207,652354.0,0.4492753623188406,0.2246376811594203,0.5,0.31,0.0,0.0,0.0,0.51,0.5826926867731126,,,,,,,,
EN->TL__bigru__context_utterance__seed87,cnn_rnn,bigru,EN,TL,EN->TL,context_utterance,87,410,207,628226.0,0.5265700483091788,0.5079365079365079,0.5067911714770797,0.49597495527728086,0.5555555555555556,0.7017543859649122,0.6201550387596899,0.41,0.5112598904443092,,,,,,,,
EN->TL__single_head_attn__context_utterance__seed87,scratch_transformer,single_head_attn,EN,TL,EN->TL,context_utterance,87,410,207,603266.0,0.4492753623188406,0.474390243902439,0.4990096208262592,0.31734552186993753,0.5,0.008771929824561403,0.017241379310344827,1.23,0.6523809523809523,,,,,,,,
EN->TL__multi_head_attn__context_utterance__seed87,scratch_transformer,multi_head_attn,EN,TL,EN->TL,context_utterance,87,410,207,619778.0,0.45410628019323673,0.7257281553398058,0.5043859649122807,0.3197324414715719,1.0,0.008771929824561403,0.017391304347826087,0.72,0.6045833333333333,4.0,,,,,,,
EN->TL__tr_enc_L2_sin__context_utterance__seed87,scratch_transformer,tr_enc_L2_sin,EN,TL,EN->TL,context_utterance,87,410,207,818690.0,0.45893719806763283,0.5386306532663316,0.505800792303339,0.34920278463956883,0.625,0.043859649122807015,0.08196721311475409,2.56,0.6552049877196298,4.0,2.0,sinusoidal,,,,,
EN->TL__distilbert_multi__context_utterance__seed87,transformer,distilbert_multi,EN,TL,EN->TL,context_utterance,87,483,207,135326210.0,0.5893719806763285,0.6629581151832461,0.5469722693831353,0.4707474808241841,0.5759162303664922,0.9649122807017544,0.7213114754098361,5.61,,,,,,,,,
EN->TL__mbert__context_utterance__seed87,transformer,mbert,EN,TL,EN->TL,context_utterance,87,483,207,177854978.0,0.5555555555555556,0.5410526315789475,0.533106960950764,0.519090909090909,0.5733333333333334,0.7543859649122807,0.6515151515151515,9.84,,,,,,,,,
EN->TL__xlmr_base__context_utterance__seed87,transformer,xlmr_base,EN,TL,EN->TL,context_utterance,87,483,207,278045186.0,0.4975845410628019,0.528322440087146,0.5220713073005093,0.47909407665505227,0.5925925925925926,0.2807017543859649,0.38095238095238093,10.61,,,,,,,,,
TL->TL__majority_floor__context_utterance__seed87,baseline,majority_floor,TL,TL,TL->TL,context_utterance,87,483,207,0.0,0.4492753623188406,0.2246376811594203,0.5,0.31,0.0,0.0,0.0,,,,,,,,,,
TL->TL__tfidf_logreg__context_utterance__seed87,classical,tfidf_logreg,TL,TL,TL->TL,context_utterance,87,483,207,17430.0,0.6086956521739131,0.6024150268336315,0.5971986417657046,0.5964912280701754,0.627906976744186,0.7105263157894737,0.6666666666666666,0.3418,,,,,,,,,
TL->TL__tfidf_svm__context_utterance__seed87,classical,tfidf_svm,TL,TL,TL->TL,context_utterance,87,483,207,17430.0,0.6135265700483091,0.6077050136027983,0.6045557441992078,0.6046600458365163,0.6370967741935484,0.6929824561403509,0.6638655462184874,0.0728,,,,,,,,,
TL->TL__text_cnn__context_utterance__seed87,cnn_rnn,text_cnn,TL,TL,TL->TL,context_utterance,87,410,207,672962.0,0.5507246376811594,0.5433884297520661,0.5425863044708545,0.5423511232616189,0.5867768595041323,0.6228070175438597,0.6042553191489362,0.61,0.6163663663663663,,,,,,,,
TL->TL__bigru__context_utterance__seed87,cnn_rnn,bigru,TL,TL,TL->TL,context_utterance,87,410,207,648834.0,0.4444444444444444,0.45444555444555446,0.456989247311828,0.44110534594886486,0.4935064935064935,0.3333333333333333,0.39790575916230364,0.5,0.60752688172043,,,,,,,,
TL->TL__single_head_attn__context_utterance__seed87,scratch_transformer,single_head_attn,TL,TL,TL->TL,context_utterance,87,410,207,623874.0,0.4782608695652174,0.5150449101796407,0.5094793435200906,0.44165834165834167,0.575,0.20175438596491227,0.2987012987012987,0.42,0.6117021276595744,,,,,,,,
TL->TL__multi_head_attn__context_utterance__seed87,scratch_transformer,multi_head_attn,TL,TL,TL->TL,context_utterance,87,410,207,640386.0,0.5845410628019324,0.5773684210526315,0.5623938879456707,0.5504545454545454,0.5933333333333334,0.7807017543859649,0.6742424242424242,0.6,0.6230636833046471,4.0,,,,,,,
TL->TL__tr_enc_L2_sin__context_utterance__seed87,scratch_transformer,tr_enc_L2_sin,TL,TL,TL->TL,context_utterance,87,410,207,839298.0,0.5797101449275363,0.5764358108108107,0.5768251273344651,0.5765079365079364,0.6216216216216216,0.6052631578947368,0.6133333333333333,1.44,0.6000377857547705,4.0,2.0,sinusoidal,,,,,
TL->TL__distilbert_multi__context_utterance__seed87,transformer,distilbert_multi,TL,TL,TL->TL,context_utterance,87,483,207,135326210.0,0.5893719806763285,0.6,0.5984719864176571,0.5890266974984234,0.6666666666666666,0.5087719298245614,0.5771144278606966,5.83,,,,,,,,,
TL->TL__mbert__context_utterance__seed87,transformer,mbert,TL,TL,TL->TL,context_utterance,87,483,207,177854978.0,0.5845410628019324,0.5765734265734266,0.5722976796830787,0.5708293153326904,0.6076923076923076,0.6929824561403509,0.6475409836065574,9.87,,,,,,,,,
TL->TL__xlmr_base__context_utterance__seed87,transformer,xlmr_base,TL,TL,TL->TL,context_utterance,87,483,207,278045186.0,0.5748792270531401,0.5772543988269795,0.5397566496887379,0.4934371523915462,0.5738636363636364,0.8859649122807017,0.696551724137931,10.83,,,,,,,,,
TL->TL__tagalog_roberta__context_utterance__seed87,transformer,tagalog_roberta,TL,TL,TL->TL,context_utterance,87,483,207,109083650.0,0.5942028985507246,0.5875923047026816,0.5850311262026033,0.5848930481283423,0.6209677419354839,0.6754385964912281,0.6470588235294118,9.8,,,,,,,,,
EN->EN__majority_floor__context_utterance__seed101,baseline,majority_floor,EN,EN,EN->EN,context_utterance,101,483,207,0.0,0.4975845410628019,0.24879227053140096,0.5,0.33225806451612905,0.0,0.0,0.0,,,,,,,,,,
EN->EN__tfidf_logreg__context_utterance__seed101,classical,tfidf_logreg,EN,EN,EN->EN,context_utterance,101,483,207,16403.0,0.6135265700483091,0.6214967203339297,0.6141243465272591,0.6078059871163319,0.6538461538461539,0.49038461538461536,0.5604395604395604,0.3467,,,,,,,,,
EN->EN__tfidf_svm__context_utterance__seed101,classical,tfidf_svm,EN,EN,EN->EN,context_utterance,101,483,207,16403.0,0.6376811594202898,0.6438010104935872,0.6381628080657207,0.6342670027562487,0.6746987951807228,0.5384615384615384,0.5989304812834224,0.065,,,,,,,,,
EN->EN__text_cnn__context_utterance__seed101,cnn_rnn,text_cnn,EN,EN,EN->EN,context_utterance,101,410,207,635842.0,0.5410628019323671,0.5430828861061419,0.5404686333084391,0.5337063998292746,0.5348837209302325,0.6634615384615384,0.592274678111588,0.41,0.6105182926829269,,,,,,,,
EN->EN__bigru__context_utterance__seed101,cnn_rnn,bigru,EN,EN,EN->EN,context_utterance,101,410,207,611714.0,0.6183574879227053,0.6207028265851795,0.6179985063480209,0.6160636724344375,0.6050420168067226,0.6923076923076923,0.6457399103139013,0.79,0.6128787878787879,,,,,,,,
EN->EN__single_head_attn__context_utterance__seed101,scratch_transformer,single_head_attn,EN,EN,EN->EN,context_utterance,101,410,207,586754.0,0.5507246376811594,0.5573823339780787,0.5498506348020911,0.5350561526385702,0.5390070921985816,0.7307692307692307,0.6204081632653061,0.63,0.6690321308890204,,,,,,,,
EN->EN__multi_head_attn__context_utterance__seed101,scratch_transformer,multi_head_attn,EN,EN,EN->EN,context_utterance,101,410,207,603266.0,0.5748792270531401,0.5750467289719625,0.5749626587005228,0.5747899159663865,0.58,0.5576923076923077,0.5686274509803921,0.49,0.6846948356807512,4.0,,,,,,,
EN->EN__tr_enc_L2_sin__context_utterance__seed101,scratch_transformer,tr_enc_L2_sin,EN,EN,EN->EN,context_utterance,101,410,207,802178.0,0.5169082125603864,0.5194444444444444,0.5176437640029873,0.5058250572956455,0.5277777777777778,0.36538461538461536,0.4318181818181818,1.39,0.6789061005928476,4.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads1__context_utterance__seed101,scratch_transformer,abl_heads1,EN,EN,EN->EN,context_utterance,101,410,207,802178.0,0.5169082125603864,0.5171734234234234,0.517083644510829,0.5163551401869159,0.5208333333333334,0.4807692307692308,0.5,1.34,0.5852272727272727,1.0,2.0,sinusoidal,,,,,
EN->EN__abl_heads2__context_utterance__seed101,scratch_transformer,abl_heads2,EN,EN,EN->EN,context_utterance,101,410,207,802178.0,0.5072463768115942,0.508487344314986,0.5078883495145632,0.4987179487179487,0.5131578947368421,0.375,0.43333333333333335,1.39,0.6355606758832566,2.0,2.0,sinusoidal,,,,,
EN->EN__abl_layers1__context_utterance__seed101,scratch_transformer,abl_layers1,EN,EN,EN->EN,context_utterance,101,410,207,669698.0,0.5362318840579711,0.5367633214083977,0.5364544436146378,0.5353535353535354,0.5425531914893617,0.49038461538461536,0.5151515151515151,1.2,0.6432330827067669,4.0,1.0,sinusoidal,,,,,
EN->EN__abl_layers4__context_utterance__seed101,scratch_transformer,abl_layers4,EN,EN,EN->EN,context_utterance,101,410,207,1067138.0,0.5555555555555556,0.5576109936575053,0.5559652725914862,0.5525375939849624,0.5697674418604651,0.47115384615384615,0.5157894736842106,2.78,0.6552049877196298,4.0,4.0,sinusoidal,,,,,
EN->EN__abl_pos_learn__context_utterance__seed101,scratch_transformer,abl_pos_learn,EN,EN,EN->EN,context_utterance,101,410,207,826754.0,0.5893719806763285,0.5915817797424563,0.588965646004481,0.5862433862433862,0.5785123966942148,0.6730769230769231,0.6222222222222222,2.39,0.7217987804878049,4.0,2.0,learnable,,,,,
EN->EN__abl_pos_none__context_utterance__seed101,scratch_transformer,abl_pos_none,EN,EN,EN->EN,context_utterance,101,410,207,802178.0,0.5458937198067633,0.5909821428571429,0.5475634802091113,0.4853470165044435,0.65625,0.20192307692307693,0.3088235294117647,1.2,0.6233230134158927,4.0,2.0,none,,,,,
